message_id,message_text,message_length,word_count,num_urls,num_digits,num_special_chars,spam_keyword_score,legit_keyword_score,sender_activity_score,sender_account_age_days,messages_sent_last_24h,timestamp,hour_of_day,day_of_week,spam_label
901727,Let's catch up tomorrow regarding the timeline. the updated proposal. Regards.,78,11,0,0,0,0,0,46.1,265,6,2025-11-13 14:00:00,14,3,0
901728,Payment received successfully for your subscription. 10:30 AM. Please confirm.,78,10,0,4,0,0,1,54.9,206,5,2025-11-14 07:00:00,7,4,0
901729,Thanks for your help on the project update. 10:30 AM. Please confirm.,69,12,0,4,0,0,1,40.9,189,9,2025-11-02 04:00:00,4,6,0
901730,Thanks for your help on the project update. the quarterly review. Regards. https://company.portal/docs/6405,107,13,1,4,0,0,1,66.1,353,4,2025-12-13 05:00:00,5,5,0
901731,Exclusive deal just for you exclusive bonus before it expires! http://bit.ly/4392,81,11,1,4,1,1,0,32.4,2,,2025-12-04 20:00:00,20,3,1
901732,Reminder: your appointment is confirmed for the quarterly review. Please confirm.,81,11,0,0,0,0,1,30.1,147,4,2025-11-13 09:00:00,9,3,0
901733,Could you review the document and share feedback? Friday evening. Appreciate it.,80,12,0,0,0,0,1,54.5,295,3,2025-11-10 14:00:00,14,0,0
901734,Let's catch up tomorrow regarding the timeline. the updated proposal. Appreciate it.,84,12,0,0,0,0,0,5,800,3,2025-11-30 02:00:00,2,6,0
901735,Thanks for your help on the project update. the quarterly review. Appreciate it. https://company.portal/docs/7572,113,14,1,4,0,0,1,46.2,218,7,2025-11-21 20:00:00,20,4,0
901736,Here are the notes from today's discussion. 10:30 AM. Let me know.,66,12,0,4,0,0,1,23.4,358,1,2025-12-16 03:00:00,3,1,0
901737,"Hi, can we reschedule our meeting to Friday evening. Appreciate it. https://company.portal/docs/9296",100,12,1,4,0,0,2,48.9,685,2,2025-10-30 14:00:00,14,3,0
901738,Reminder: your appointment is confirmed for next Monday. Regards.,65,9,0,0,0,0,1,54.6,188,9,2025-12-20 02:00:00,2,5,0
901739,"Hi, can we reschedule our meeting to 10:30 AM. Please confirm.",62,11,0,4,0,0,2,60,224,6,2025-11-07 11:00:00,11,4,0
901740,Congratulations! You have won instant cashback limited time!,60,8,0,0,2,1,0,67.4,24,12,2025-12-21 05:00:00,5,6,1
901741,Can you send the report by end of day? 10:30 AM. Regards.,57,12,0,4,0,0,1,53.9,550,5,2025-11-12 14:00:00,14,2,0
901742,Payment received successfully for your subscription. Friday evening. Let me know. https://company.portal/docs/2553,114,12,1,4,0,0,1,40.5,448,9,2025-11-05 05:00:00,5,2,0
901743,"Hi, can we reschedule our meeting to the quarterly review. Appreciate it.",73,12,0,0,0,0,2,68.5,429,3,2025-12-02 11:00:00,11,1,0
901744,Let's catch up tomorrow regarding the timeline. next Monday. Regards. https://company.portal/docs/6429,102,11,1,4,0,0,0,42.6,213,4,2025-12-22 11:00:00,11,0,0
901745,Your order has been shipped and will arrive by Friday evening. Please confirm.,78,13,0,0,0,0,1,80.3,459,3,2025-12-16 20:00:00,20,1,0
901746,Please find the attached invoice for the updated proposal. Appreciate it.,73,11,0,0,0,0,1,40.1,187,5,2025-12-07 21:00:00,21,6,0
901747,Let's catch up tomorrow regarding the timeline. 10:30 AM. Thanks.,65,10,0,4,0,0,0,,139,7,2025-10-25 08:00:00,8,5,0
901748,Your order has been shipped and will arrive by next Monday. Let me know.,72,14,0,0,0,0,1,61.4,594,2,2025-11-23 16:00:00,16,6,0
901749,Here are the notes from today's discussion. the quarterly review. Regards.,74,11,0,0,0,0,1,67.3,465,10,2025-11-29 17:00:00,17,5,0
901750,Let's catch up tomorrow regarding the timeline. the updated proposal. Appreciate it.,84,12,0,0,0,0,0,72.1,382,6,2025-11-05 17:00:00,17,2,0
901751,"Hi, can we reschedule our meeting to Friday evening. Thanks.",60,10,0,0,0,0,2,40,713,6,2025-11-11 00:00:00,0,1,0
901752,"Hi, can we reschedule our meeting to Friday evening. Thanks. https://company.portal/docs/3189",93,11,1,4,0,0,2,81.6,681,6,2025-11-08 19:00:00,19,5,0
901753,"Congratulations! You have won ₹50,000 before it expires! http://promo.example/9027",82,9,1,9,2,0,0,79.4,40,24,2025-11-01 20:00:00,20,5,1
901754,Payment received successfully for your subscription. the quarterly review. Appreciate it.,89,11,0,0,0,0,1,68,136,5,2025-10-31 02:00:00,2,4,0
901755,Your order has been shipped and will arrive by the updated proposal. Please confirm.,84,14,0,0,0,0,1,45.6,252,5,2025-11-20 06:00:00,6,3,0
901756,Thanks for your help on the project update. the quarterly review. Appreciate it.,80,13,0,0,0,0,1,64.3,567,10,2025-12-15 07:00:00,7,0,0
901757,Payment received successfully for your subscription. the quarterly review. Regards.,83,10,0,0,0,0,1,35.8,454,8,2025-11-21 05:00:00,5,4,0
901758,URGENT: Claim your reward now free gift cards limited time! https://tinyurl.com/3214,84,11,1,4,1,3,0,55.9,93,20,2025-10-29 14:00:00,14,2,1
901759,Limited offer! Get free gift cards today only! https://tinyurl.com/5115,71,9,1,4,2,2,0,94.1,113,19,2025-12-03 22:00:00,22,2,1
901760,Let's catch up tomorrow regarding the timeline. Friday evening. Thanks.,71,10,0,0,0,0,0,40.2,140,6,2025-12-16 13:00:00,13,1,0
901761,Let's catch up tomorrow regarding the timeline. next Monday. Please confirm.,76,11,0,0,0,0,0,29.1,272,7,2025-10-29 14:00:00,14,2,0
901762,Could you review the document and share feedback? the updated proposal. Please confirm.,87,13,0,0,0,0,1,49.7,189,11,2025-12-04 02:00:00,2,3,0
901763,Could you review the document and share feedback? 10:30 AM. Let me know.,72,13,0,4,0,0,1,61.2,487,10,2025-11-14 22:00:00,22,4,0
901764,Here are the notes from today's discussion. next Monday. Thanks.,64,10,0,0,0,0,1,25.6,170,6,2025-12-13 10:00:00,10,5,0
901765,Reminder: your appointment is confirmed for next Monday. Appreciate it.,71,10,0,0,0,0,1,59.3,372,4,2025-11-13 04:00:00,4,3,0
901766,Exclusive deal just for you a brand new phone today only! https://tinyurl.com/4132,82,12,1,4,1,0,0,77.3,234,19,2025-11-03 18:00:00,18,0,1
901767,Thanks for your help on the project update. the updated proposal. Thanks.,73,12,0,0,0,0,1,18.7,248,3,2025-11-23 00:00:00,0,6,0
901768,"Hi, can we reschedule our meeting to 10:30 AM. Please confirm.",62,11,0,4,0,0,2,31.5,534,3,2025-12-21 14:00:00,14,6,0
901769,Get rich quick with this simple trick exclusive bonus now! http://promo.example/3688,84,11,1,4,1,1,0,100,77,19,2025-11-20 12:00:00,12,3,1
901770,Reminder: your appointment is confirmed for the quarterly review. Thanks.,73,10,0,0,0,0,1,67.7,766,7,2025-12-16 09:00:00,9,1,0
901771,"Earn money from home instantly ₹50,000 limited time!",52,8,0,5,1,0,0,6.5,76,20,2025-12-09 07:00:00,7,1,1
901772,Can you send the report by end of day? Friday evening. Please confirm.,70,13,0,0,0,0,1,31.7,291,4,2025-11-24 19:00:00,19,0,0
901773,Earn money from home instantly instant cashback ASAP! https://tinyurl.com/8552,78,9,1,4,1,1,0,25.7,105,15,2025-11-07 15:00:00,15,4,1
901774,Act fast! Your account will be suspended unless free gift cards today only! http://bit.ly/2942,94,14,1,4,2,1,0,47.9,165,28,2025-10-28 13:00:00,13,1,1
901775,Get rich quick with this simple trick a brand new phone now! http://bit.ly/5784,79,13,1,4,1,0,0,69,55,22,2025-12-07 04:00:00,4,6,1
901776,You are eligible for a refund of instant cashback before it expires! http://promo.example/9073,94,13,1,4,1,1,0,62.4,39,19,2025-12-22 05:00:00,5,0,1
901777,Get rich quick with this simple trick free gift cards now! https://tinyurl.com/7777,83,12,1,4,1,1,0,59.7,63,15,2025-11-10 18:00:00,18,0,1
901778,Could you review the document and share feedback? next Monday. Appreciate it.,77,12,0,0,0,0,1,56.8,234,7,2025-11-04 21:00:00,21,1,0
901779,Please find the attached invoice for Friday evening. Please confirm.,68,10,0,0,0,0,1,72.2,561,5,2025-11-30 18:00:00,18,6,0
901780,"Hi, can we reschedule our meeting to 10:30 AM. Regards.",55,10,0,4,0,0,2,83.3,469,2,2025-11-13 19:00:00,19,3,0
901781,Reminder: your appointment is confirmed for next Monday. Please confirm.,72,10,0,0,0,0,1,54.6,303,6,2025-12-18 13:00:00,13,3,0
901782,"Hi, can we reschedule our meeting to 10:30 AM. Appreciate it.",61,11,0,4,0,0,2,61.7,196,3,2025-12-03 08:00:00,8,2,0
901783,Please find the attached invoice for next Monday. Please confirm.,65,10,0,0,0,0,1,91,736,9,2025-11-05 03:00:00,3,2,0
901784,Could you review the document and share feedback? 10:30 AM. Please confirm.,75,12,0,4,0,0,1,55,419,5,2025-11-23 23:00:00,23,6,0
901785,Your order has been shipped and will arrive by Friday evening. Thanks.,70,12,0,0,0,0,1,50.6,539,7,2025-11-29 03:00:00,3,5,0
901786,Here are the notes from today's discussion. the updated proposal. Thanks.,73,11,0,0,0,0,1,26.9,125,4,2025-11-03 11:00:00,11,0,0
901787,Let's catch up tomorrow regarding the timeline. Friday evening. Please confirm.,79,11,0,0,0,0,0,59.6,324,5,2025-12-14 16:00:00,16,6,0
901788,Here are the notes from today's discussion. the updated proposal. Let me know.,78,13,0,0,0,0,1,38.6,,3,2025-10-31 12:00:00,12,4,0
901789,Could you review the document and share feedback? next Monday. Please confirm.,78,12,0,0,0,0,1,65.9,165,4,2025-10-26 10:00:00,10,6,0
901790,"Exclusive deal just for you ₹50,000 today only! http://bit.ly/8052",66,9,1,9,1,0,0,32,47,14,2025-12-10 09:00:00,9,2,1
901791,Limited offer! Get a brand new phone now!,41,8,0,0,2,1,0,61,26,17,2025-12-10 04:00:00,4,2,1
901792,Thanks for your help on the project update. the quarterly review. Appreciate it.,80,13,0,0,0,0,1,84.4,451,6,2025-12-09 03:00:00,3,1,0
901793,Please find the attached invoice for the updated proposal. Regards.,67,10,0,0,0,0,1,55.5,529,5,2025-12-07 09:00:00,9,6,0
901794,Thanks for your help on the project update. 10:30 AM. Please confirm.,69,12,0,4,0,0,1,70.1,329,4,2025-12-22 18:00:00,18,0,0
901795,Here are the notes from today's discussion. next Monday. Regards.,65,10,0,0,0,0,1,67,237,4,2025-11-02 04:00:00,4,6,0
901796,Can you send the report by end of day? the quarterly review. Regards.,69,13,0,0,0,0,1,46,402,8,2025-11-24 15:00:00,15,0,0
901797,Let's catch up tomorrow regarding the timeline. the quarterly review. Regards.,78,11,0,0,0,0,0,55.9,349,6,2025-11-05 12:00:00,12,2,0
901798,Let's catch up tomorrow regarding the timeline. next Monday. Thanks.,68,10,0,0,0,0,0,39.4,349,4,2025-12-15 12:00:00,12,0,0
901799,Payment received successfully for your subscription. 10:30 AM. Appreciate it.,77,10,0,4,0,0,1,77.3,258,2,2025-11-29 09:00:00,9,5,0
901800,Here are the notes from today's discussion. the quarterly review. Please confirm.,81,12,0,0,0,0,1,52,289,12,2025-12-10 16:00:00,16,2,0
901801,Payment received successfully for your subscription. Friday evening. Appreciate it.,83,10,0,0,0,0,1,53.5,164,3,2025-11-04 10:00:00,10,1,0
901802,Here are the notes from today's discussion. 10:30 AM. Appreciate it.,68,11,0,4,0,0,1,82.8,230,7,2025-12-13 10:00:00,10,5,0
901803,"Hi, can we reschedule our meeting to Friday evening. Please confirm.",68,11,0,0,0,0,2,67.5,658,8,2025-11-26 15:00:00,15,2,0
901804,Your order has been shipped and will arrive by the quarterly review. Regards. https://company.portal/docs/7815,110,14,1,4,0,0,1,67.3,484,5,2025-12-21 23:00:00,23,6,0
901805,Here are the notes from today's discussion. the updated proposal. Thanks.,73,11,0,0,0,0,1,50.5,435,8,2025-12-12 08:00:00,8,4,0
901806,"Act fast! Your account will be suspended unless ₹50,000 ASAP! http://promo.example/9406",87,11,1,9,2,0,0,66,,,2025-12-06 08:00:00,8,5,1
901807,Act fast! Your account will be suspended unless instant cashback limited time! http://bit.ly/2754,97,13,1,4,2,1,0,20.6,98,23,2025-11-09 22:00:00,22,6,1
901808,Your order has been shipped and will arrive by the quarterly review. Thanks. https://company.portal/docs/5283,109,14,1,4,0,0,1,60.6,306,4,2025-10-29 10:00:00,10,2,0
901809,Could you review the document and share feedback? 10:30 AM. Regards.,68,11,0,4,0,0,1,69.5,411,4,2025-12-07 07:00:00,7,6,0
901810,"Exclusive deal just for you ₹50,000 ASAP! http://promo.example/7828",67,8,1,9,1,0,0,42.2,24,25,2025-12-08 14:00:00,14,0,1
901811,Can you send the report by end of day? 10:30 AM. Thanks. https://company.portal/docs/5870,89,13,1,8,0,0,1,50.4,286,8,2025-11-04 16:00:00,16,1,0
901812,Thanks for your help on the project update. 10:30 AM. Let me know.,66,13,0,4,0,0,1,,254,10,2025-12-07 04:00:00,4,6,0
901813,Please find the attached invoice for 10:30 AM. Let me know.,59,11,0,4,0,0,1,43.1,152,6,2025-12-07 03:00:00,3,6,0
901814,Payment received successfully for your subscription. the updated proposal. Regards.,83,10,0,0,0,0,1,61.5,452,8,2025-11-01 21:00:00,21,5,0
901815,Get rich quick with this simple trick instant cashback limited time! http://promo.example/1160,94,12,1,4,1,1,0,43,13,14,2025-11-09 21:00:00,21,6,1
901816,"Limited offer! Get ₹50,000 now! http://bit.ly/3684",50,6,1,9,2,1,0,44.5,86,20,2025-10-27 16:00:00,16,0,1
901817,"Hi, can we reschedule our meeting to Friday evening. Let me know.",65,12,0,0,0,0,2,52.1,193,5,2025-12-17 05:00:00,5,2,0
901818,Could you review the document and share feedback? the quarterly review. Appreciate it.,86,13,0,0,0,0,1,44.7,75,7,2025-12-16 08:00:00,8,1,0
901819,Reminder: your appointment is confirmed for Friday evening. Please confirm.,75,10,0,0,0,0,1,63,439,7,2025-12-05 14:00:00,14,4,0
901820,Let's catch up tomorrow regarding the timeline. the quarterly review. Please confirm.,85,12,0,0,0,0,0,68.4,561,11,2025-11-28 04:00:00,4,4,0
901821,Please find the attached invoice for the quarterly review. Please confirm.,74,11,0,0,0,0,1,53.8,357,6,2025-11-24 13:00:00,13,0,0
901822,"Hi, can we reschedule our meeting to Friday evening. Thanks.",60,10,0,0,0,0,2,,118,9,2025-12-14 01:00:00,1,6,0
901823,Your order has been shipped and will arrive by Friday evening. Appreciate it.,77,13,0,0,0,0,1,47.5,384,4,2025-12-02 19:00:00,19,1,0
901824,Reminder: your appointment is confirmed for Friday evening. Appreciate it.,74,10,0,0,0,0,1,41.5,413,7,2025-10-27 06:00:00,6,0,0
901825,Payment received successfully for your subscription. Friday evening. Let me know.,81,11,0,0,0,0,1,5,352,8,2025-11-29 12:00:00,12,5,0
901826,"Earn money from home instantly ₹50,000 before it expires! http://bit.ly/7592",76,10,1,9,1,0,0,65.6,69,22,2025-11-08 20:00:00,20,5,1
901827,Let's catch up tomorrow regarding the timeline. Friday evening. Appreciate it.,78,11,0,0,0,0,0,54.7,246,5,2025-11-06 15:00:00,15,3,0
901828,Thanks for your help on the project update. the quarterly review. Please confirm.,81,13,0,0,0,0,1,51.5,231,6,2025-12-16 05:00:00,5,1,0
901829,Here are the notes from today's discussion. Friday evening. Appreciate it.,74,11,0,0,0,0,1,56.2,63,,2025-11-03 07:00:00,7,0,0
901830,Reminder: your appointment is confirmed for 10:30 AM. Appreciate it.,68,10,0,4,0,0,1,58.8,56,5,2025-12-08 03:00:00,3,0,0
901831,Here are the notes from today's discussion. Friday evening. Regards.,68,10,0,0,0,0,1,52.2,522,7,2025-10-31 01:00:00,1,4,0
901832,Could you review the document and share feedback? next Monday. Appreciate it.,77,12,0,0,0,0,1,35.1,120,8,2025-11-26 15:00:00,15,2,0
901833,Here are the notes from today's discussion. the quarterly review. Please confirm.,81,12,0,0,0,0,1,,233,4,2025-12-14 09:00:00,9,6,0
901834,Please find the attached invoice for next Monday. Let me know.,62,11,0,0,0,0,1,39.4,147,5,2025-10-28 06:00:00,6,1,0
901835,Could you review the document and share feedback? the quarterly review. Regards.,80,12,0,0,0,0,1,94.8,200,3,2025-12-14 18:00:00,18,6,0
901836,"Hi, can we reschedule our meeting to Friday evening. Thanks.",60,10,0,0,0,0,2,85.1,81,3,2025-11-29 21:00:00,21,5,0
901837,Could you review the document and share feedback? Friday evening. Thanks.,73,11,0,0,0,0,1,45.6,405,,2025-11-06 10:00:00,10,3,0
901838,Here are the notes from today's discussion. next Monday. Please confirm.,72,11,0,0,0,0,1,56.2,168,6,2025-12-05 11:00:00,11,4,0
901839,"Hi, can we reschedule our meeting to the quarterly review. Appreciate it.",73,12,0,0,0,0,2,37.8,403,6,2025-11-05 23:00:00,23,2,0
901840,Your order has been shipped and will arrive by the quarterly review. Regards.,77,13,0,0,0,0,1,37.1,204,5,2025-12-16 12:00:00,12,1,0
901841,Reminder: your appointment is confirmed for Friday evening. Regards.,68,9,0,0,0,0,1,26.1,610,8,2025-11-22 02:00:00,2,5,0
901842,Can you send the report by end of day? the updated proposal. Thanks. https://company.portal/docs/6509,101,14,1,4,0,0,1,62.3,491,,2025-12-11 06:00:00,6,3,0
901843,Can you send the report by end of day? next Monday. Regards.,60,12,0,0,0,0,1,58.8,329,4,2025-11-21 04:00:00,4,4,0
901844,Exclusive deal just for you free gift cards limited time! https://tinyurl.com/6814,82,11,1,4,1,1,0,61.4,102,23,2025-11-08 00:00:00,0,5,1
901845,"Hi, can we reschedule our meeting to the quarterly review. Appreciate it.",73,12,0,0,0,0,2,88.2,287,6,2025-11-18 04:00:00,4,1,0
901846,Let's catch up tomorrow regarding the timeline. the quarterly review. Regards.,78,11,0,0,0,0,0,59.2,242,8,2025-12-10 10:00:00,10,2,0
901847,Limited offer! Get a brand new phone now!,41,8,0,0,2,1,0,72.4,104,16,2025-11-02 14:00:00,14,6,1
901848,Payment received successfully for your subscription. the updated proposal. Regards.,83,10,0,0,0,0,1,49.1,205,9,2025-12-23 14:00:00,14,1,0
901849,Here are the notes from today's discussion. the updated proposal. Let me know. https://company.portal/docs/3622,111,14,1,4,0,0,1,37.8,339,2,2025-11-13 07:00:00,7,3,0
901850,Act fast! Your account will be suspended unless instant cashback now!,69,11,0,0,2,1,0,46.3,51,18,2025-12-14 02:00:00,2,6,1
901851,Can you send the report by end of day? the updated proposal. Let me know.,73,15,0,0,0,0,1,49.4,397,9,2025-11-30 16:00:00,16,6,0
901852,Payment received successfully for your subscription. next Monday. Let me know.,78,11,0,0,0,0,1,28,266,4,2025-10-26 14:00:00,14,6,0
901853,Please find the attached invoice for the updated proposal. Let me know.,71,12,0,0,0,0,1,48.7,301,4,2025-12-01 00:00:00,0,0,0
901854,Here are the notes from today's discussion. Friday evening. Appreciate it.,74,11,0,0,0,0,1,58.6,225,4,2025-12-15 11:00:00,11,0,0
901855,Here are the notes from today's discussion. the updated proposal. Please confirm.,81,12,0,0,0,0,1,84.4,295,1,2025-11-07 00:00:00,0,4,0
901856,Thanks for your help on the project update. the quarterly review. Thanks.,73,12,0,0,0,0,1,67.3,429,6,2025-11-16 20:00:00,20,6,0
901857,Reminder: your appointment is confirmed for 10:30 AM. Regards.,62,9,0,4,0,0,1,55.3,297,6,2025-12-02 22:00:00,22,1,0
901858,"Act fast! Your account will be suspended unless ₹50,000 limited time! http://promo.example/2545",95,12,1,9,2,0,0,42.5,155,15,2025-12-06 01:00:00,1,5,1
901859,Thanks for your help on the project update. the updated proposal. Let me know.,78,14,0,0,0,0,1,57.3,376,7,2025-11-22 03:00:00,3,5,0
